student_id,class,gender,state,socioeconomic_score,family_income_category,distance_from_school_km,num_siblings,parents_education,is_first_gen_learner,has_elder_sibling_dropped,child_labour_involved,seasonal_migration,health_issues,prev_year_attendance,current_attendance,midterm_score,final_score_prev_year,score_trend,failed_prev_year,repeated_class,teacher_student_ratio,school_has_midday_meal,school_has_toilet,dropout_risk_score,dropout_risk_label,dropout
STU0158,9,Male,Jharkhand,2.88,Below Poverty Line,0.6,5,Secondary,1,1,1,0,0,57.1,43.3,78.9,87.9,-9.0,0,0,64,1,1,47.44,Medium,0
STU0159,6,Male,Assam,5.93,Low Income,7.0,4,Secondary,1,1,0,1,0,55.4,40.3,66.6,60.5,6.1,0,0,32,1,0,65.93,High,1
STU0160,9,Female,Rajasthan,1.8,Below Poverty Line,1.4,0,Illiterate,1,1,0,0,0,35.5,25.0,37.6,59.8,-22.2,0,0,61,1,1,55.32,Medium,0
STU0161,7,Female,Rajasthan,6.0,Low Income,6.6,5,Primary,0,1,1,0,1,70.9,55.4,53.8,75.0,-21.2,0,0,60,1,1,58.59,Medium,0
STU0162,8,Female,Telangana,4.79,Low Income,10.1,4,Graduate,0,0,0,0,0,62.1,43.0,69.2,64.1,5.1,0,0,60,1,1,22.11,Low,0
STU0163,8,Male,Rajasthan,2.54,Below Poverty Line,2.2,0,Primary,0,1,0,1,0,40.8,51.2,34.8,44.6,-9.8,0,0,30,1,1,58.16,Medium,0
STU0164,8,Female,Bihar,0.82,Below Poverty Line,1.8,1,Secondary,0,0,0,0,0,54.3,42.5,51.8,58.4,-6.7,0,0,41,1,1,36.87,Low,0
STU0165,6,Male,Rajasthan,4.14,Low Income,6.5,5,Secondary,0,0,0,0,0,82.1,54.8,71.4,38.7,32.7,0,0,47,1,0,25.17,Low,0
STU0166,9,Female,Bihar,2.97,Below Poverty Line,3.0,2,Primary,0,0,1,1,0,85.2,76.6,28.1,61.1,-33.0,0,0,53,0,1,62.96,Medium,0
STU0167,7,Female,UP,0.62,Below Poverty Line,4.6,4,Primary,1,1,0,1,0,55.9,39.7,61.0,43.8,17.2,0,0,58,1,1,67.96,High,1
STU0168,6,Male,Telangana,6.11,Middle Income,3.9,5,Secondary,1,1,1,0,1,31.3,17.5,23.4,73.8,-50.4,0,0,54,1,0,75.97,High,1
STU0169,6,Female,UP,2.66,Below Poverty Line,0.7,3,Primary,0,1,0,0,0,74.3,76.4,38.0,49.3,-11.3,0,0,52,1,1,35.29,Low,0
STU0170,8,Male,Telangana,5.9,Low Income,7.5,5,Primary,0,0,0,0,0,74.3,64.9,45.9,44.0,1.9,0,0,32,0,1,24.1,Low,0
STU0171,9,Female,UP,4.26,Low Income,0.9,3,Secondary,0,1,0,1,0,84.2,67.7,64.2,56.1,8.2,0,0,59,1,1,45.52,Medium,0
STU0172,6,Male,Assam,6.07,Middle Income,10.8,4,Secondary,0,1,0,1,1,62.7,62.2,42.4,64.2,-21.8,0,0,46,1,1,57.37,Medium,0
STU0173,8,Male,Bihar,0.26,Below Poverty Line,1.2,0,Illiterate,1,1,0,0,0,50.1,56.6,57.3,37.5,19.8,0,0,59,1,1,52.7,Medium,0
STU0174,6,Female,Rajasthan,3.55,Low Income,5.3,3,Illiterate,1,0,1,0,0,59.8,60.2,42.6,49.1,-6.5,0,0,48,1,1,53.7,Medium,0
STU0175,8,Male,Jharkhand,7.31,Middle Income,1.3,5,Illiterate,1,0,0,1,1,84.6,55.1,45.4,59.8,-14.3,0,0,34,0,0,45.52,Medium,0
STU0176,6,Female,Assam,1.73,Below Poverty Line,1.5,5,Primary,0,0,0,0,0,58.4,42.3,77.5,80.8,-3.2,0,0,63,1,1,37.15,Low,0
STU0177,9,Male,Rajasthan,3.54,Low Income,1.5,3,Primary,0,0,0,1,1,54.8,50.3,34.3,15.0,19.3,1,1,38,1,1,63.97,Medium,0
STU0178,7,Female,Odisha,1.2,Below Poverty Line,5.5,1,Primary,0,0,0,0,1,48.6,41.2,68.7,68.5,0.2,0,0,55,1,1,46.73,Medium,0
STU0179,10,Female,UP,7.06,Middle Income,3.3,1,Illiterate,1,0,0,1,0,47.7,39.4,55.0,51.5,3.5,0,0,34,0,1,49.77,Medium,0
STU0180,6,Male,UP,2.58,Below Poverty Line,8.6,1,Primary,1,0,0,0,0,34.6,19.8,44.6,49.6,-5.0,0,0,53,0,1,47.3,Medium,0
STU0181,7,Male,Bihar,3.62,Low Income,1.5,3,Primary,0,0,0,0,0,89.2,70.2,33.1,46.4,-13.3,0,0,60,1,1,35.71,Low,0
STU0182,6,Male,MP,3.23,Low Income,4.7,3,Primary,0,0,0,0,0,89.6,100.0,34.4,51.8,-17.4,0,0,53,1,1,19.34,Low,0
STU0183,10,Male,MP,4.71,Low Income,5.6,5,Primary,0,1,1,0,0,43.0,38.3,41.7,68.6,-26.8,0,0,50,1,1,64.48,Medium,0
STU0184,10,Male,UP,1.97,Below Poverty Line,0.7,4,Illiterate,1,0,0,0,1,18.8,20.2,52.3,48.9,3.4,0,0,51,1,1,63.75,Medium,0
STU0185,7,Female,Telangana,3.49,Low Income,2.0,4,Graduate,0,0,1,0,0,21.5,16.5,65.9,86.2,-20.3,0,0,51,0,0,55.64,Medium,0
STU0186,8,Female,MP,3.13,Low Income,2.6,0,Illiterate,1,0,1,0,0,90.9,86.4,49.6,68.6,-19.0,0,0,50,1,0,43.74,Medium,0
STU0187,9,Female,Telangana,0.73,Below Poverty Line,1.8,3,Secondary,0,0,0,0,1,33.4,27.7,50.8,61.4,-10.6,0,0,59,1,1,56.02,Medium,0
STU0188,8,Female,Rajasthan,0.49,Below Poverty Line,1.6,4,Graduate,0,1,0,0,0,54.2,38.0,53.5,55.2,-1.7,0,0,39,0,1,50.85,Medium,0
STU0189,8,Female,MP,3.9,Low Income,4.6,4,Primary,1,0,0,0,0,39.9,19.8,63.6,78.2,-14.6,0,0,32,1,1,50.02,Medium,0
STU0190,6,Female,MP,0.55,Below Poverty Line,1.0,1,Secondary,0,0,1,0,0,90.7,89.6,66.6,80.7,-14.1,0,0,58,1,1,29.99,Low,0
STU0191,6,Male,Odisha,2.81,Below Poverty Line,4.9,1,Illiterate,1,1,0,0,0,48.9,45.8,30.0,38.3,-8.2,0,0,54,0,1,49.22,Medium,0
STU0192,10,Female,Jharkhand,1.53,Below Poverty Line,10.9,1,Primary,0,0,0,0,1,53.1,57.5,49.9,46.1,3.9,0,0,31,1,1,43.15,Medium,0
STU0193,10,Female,Bihar,3.6,Low Income,3.3,2,Primary,0,0,1,1,0,70.8,73.2,77.1,68.8,8.3,0,0,42,1,1,46.93,Medium,0
STU0194,8,Female,MP,4.76,Low Income,3.8,4,Illiterate,1,0,0,0,1,50.3,37.2,31.3,73.9,-42.6,0,0,56,1,0,73.59,High,1
STU0195,7,Male,Rajasthan,4.72,Low Income,0.5,1,Primary,0,0,0,0,0,53.2,59.5,56.3,52.9,3.4,0,0,58,1,1,13.45,Low,0
STU0196,7,Male,UP,4.14,Low Income,8.0,1,Primary,0,1,0,0,0,56.2,58.8,51.9,45.4,6.5,0,0,43,1,1,38.92,Low,0
STU0197,9,Male,Telangana,3.73,Low Income,1.3,3,Secondary,0,0,0,1,0,94.6,96.5,44.8,59.3,-14.5,0,0,33,0,0,29.53,Low,0
STU0198,10,Female,UP,5.1,Low Income,3.8,5,Graduate,0,1,0,0,0,50.2,67.7,83.6,83.1,0.5,0,0,37,1,1,35.07,Low,0
STU0199,10,Female,Bihar,3.77,Low Income,15.5,1,Illiterate,1,1,0,1,0,68.2,83.6,55.7,58.7,-3.0,0,0,34,1,1,56.48,Medium,0
STU0200,9,Male,Rajasthan,2.25,Below Poverty Line,3.6,3,Primary,0,0,0,0,0,69.6,71.5,82.2,36.5,45.7,0,0,56,0,1,24.09,Low,0
STU0201,8,Female,Jharkhand,0.53,Below Poverty Line,5.2,0,Primary,1,0,1,0,1,61.3,62.0,55.1,59.9,-4.8,0,0,53,1,1,54.57,Medium,0
STU0202,6,Male,UP,5.73,Low Income,2.4,1,Primary,0,0,0,1,1,19.1,24.9,63.3,71.3,-8.0,0,0,63,1,1,42.65,Medium,0
STU0203,6,Male,Telangana,7.21,Middle Income,0.5,5,Secondary,0,0,0,0,1,66.7,55.9,44.6,56.3,-11.7,0,0,57,1,1,22.37,Low,0
STU0204,10,Male,Assam,2.37,Below Poverty Line,6.4,3,Primary,0,0,0,0,0,23.3,12.6,44.8,79.4,-34.6,0,0,53,0,0,55.95,Medium,0
STU0205,8,Female,Telangana,2.42,Below Poverty Line,0.5,5,Illiterate,1,0,0,1,0,57.2,58.9,62.4,72.7,-10.4,0,0,34,1,1,55.75,Medium,0
STU0206,6,Female,Bihar,0.52,Below Poverty Line,4.8,1,Secondary,1,0,0,1,1,83.7,70.2,62.7,57.0,5.7,0,0,42,1,0,47.89,Medium,0
STU0207,6,Male,Rajasthan,2.47,Below Poverty Line,0.5,0,Secondary,1,1,1,0,0,73.4,74.3,65.8,58.7,7.0,0,0,47,1,0,43.43,Medium,0
STU0208,8,Female,Rajasthan,3.06,Low Income,7.9,1,Primary,1,0,0,1,0,73.9,70.5,61.8,26.7,35.1,1,0,46,1,1,49.15,Medium,0
STU0209,6,Male,Telangana,1.58,Below Poverty Line,0.7,3,Primary,1,1,0,0,0,40.9,27.3,30.9,78.6,-47.6,0,0,59,0,1,55.84,Medium,0
STU0210,6,Female,Telangana,1.53,Below Poverty Line,2.9,0,Illiterate,1,1,0,0,0,33.0,28.2,40.5,52.4,-11.9,0,0,48,1,1,71.21,High,1
STU0211,8,Female,Telangana,3.22,Low Income,3.6,0,Illiterate,1,0,0,0,0,47.3,55.4,70.3,51.2,19.1,0,0,51,1,1,40.48,Medium,0
STU0212,9,Female,Rajasthan,2.89,Below Poverty Line,2.4,0,Illiterate,1,0,1,0,1,51.7,47.5,19.7,48.7,-28.9,0,0,47,1,1,65.34,High,1
STU0213,8,Male,Rajasthan,1.66,Below Poverty Line,1.7,2,Primary,0,0,0,0,1,81.7,77.6,60.3,65.8,-5.5,0,0,55,0,1,17.9,Low,0
STU0214,6,Female,UP,5.7,Low Income,2.5,3,Graduate,0,0,1,0,0,69.6,67.9,53.0,38.8,14.2,0,0,44,1,1,39.21,Low,0
STU0215,9,Female,MP,0.17,Below Poverty Line,1.5,2,Primary,1,0,0,1,0,86.0,85.6,70.3,41.3,29.0,0,0,57,1,1,33.31,Low,0
STU0216,6,Male,Odisha,5.41,Low Income,2.3,5,Illiterate,1,0,0,1,1,35.8,27.5,62.5,57.1,5.4,0,0,59,0,1,63.96,Medium,0
STU0217,7,Female,Telangana,1.68,Below Poverty Line,1.8,0,Illiterate,1,0,0,0,0,34.7,33.2,43.0,47.3,-4.3,0,0,57,1,1,46.56,Medium,0
STU0218,9,Male,Bihar,2.9,Below Poverty Line,3.3,2,Primary,1,1,0,0,0,14.4,10.0,42.2,63.7,-21.5,0,0,49,1,1,50.99,Medium,0
STU0219,8,Female,MP,3.86,Low Income,1.1,1,Primary,1,0,0,0,0,63.0,50.0,45.6,48.0,-2.4,0,0,33,0,1,32.5,Low,0
STU0220,9,Male,UP,3.25,Low Income,17.9,2,Primary,0,0,0,1,0,30.7,19.0,65.4,85.1,-19.7,0,0,33,1,1,61.53,Medium,0
STU0221,8,Female,UP,2.57,Below Poverty Line,2.8,4,Primary,0,0,0,0,0,79.6,79.3,13.6,69.8,-56.2,0,0,44,0,0,46.27,Medium,0
STU0222,8,Female,Rajasthan,2.31,Below Poverty Line,0.9,5,Primary,0,0,0,0,1,28.6,25.2,57.8,69.6,-11.7,0,0,63,1,1,58.3,Medium,0
STU0223,6,Male,Jharkhand,2.95,Below Poverty Line,2.6,0,Illiterate,1,0,0,1,0,54.7,48.3,39.1,47.7,-8.6,0,0,40,1,0,52.96,Medium,0
STU0224,7,Male,Odisha,4.95,Low Income,8.1,0,Illiterate,1,1,1,0,0,67.6,69.5,58.4,98.9,-40.5,0,0,52,1,1,57.5,Medium,0
STU0225,7,Male,Rajasthan,4.24,Low Income,0.5,5,Illiterate,1,0,0,0,0,27.2,26.0,61.2,50.5,10.7,0,0,64,0,1,35.85,Low,0
STU0226,6,Male,MP,1.36,Below Poverty Line,4.6,5,Illiterate,1,0,0,0,0,35.2,27.3,25.1,45.9,-20.8,0,0,64,1,1,63.1,Medium,0
STU0227,10,Male,Bihar,6.19,Middle Income,3.2,3,Illiterate,1,0,0,0,0,68.9,53.5,50.9,70.0,-19.1,0,0,40,0,0,35.12,Low,0
STU0228,7,Female,MP,0.98,Below Poverty Line,0.7,1,Primary,0,0,0,1,1,69.0,55.8,57.8,61.3,-3.5,0,0,31,1,1,50.81,Medium,0
STU0229,10,Male,Bihar,5.47,Low Income,6.8,5,Secondary,1,0,0,1,1,40.0,20.3,56.6,44.1,12.5,0,0,44,1,1,64.48,Medium,0
STU0230,8,Male,UP,4.26,Low Income,1.8,5,Secondary,1,0,0,0,0,31.7,28.1,52.8,95.3,-42.5,0,0,57,0,1,34.33,Low,0
STU0231,9,Female,MP,1.01,Below Poverty Line,1.4,3,Primary,0,0,1,0,0,66.9,53.3,33.0,74.6,-41.6,0,0,60,0,1,60.98,Medium,0
STU0232,8,Male,Rajasthan,5.26,Low Income,7.0,5,Secondary,0,0,1,0,0,59.0,49.0,35.8,58.1,-22.3,0,0,61,1,1,48.62,Medium,0
STU0233,8,Female,Bihar,4.31,Low Income,4.1,2,Illiterate,1,0,0,0,0,57.3,51.1,30.2,98.8,-68.6,0,0,63,1,0,49.06,Medium,0
STU0234,8,Female,Jharkhand,3.93,Low Income,9.1,4,Secondary,1,0,0,0,0,56.2,61.7,65.0,71.8,-6.8,0,0,51,0,1,32.7,Low,0
STU0235,6,Female,Telangana,1.83,Below Poverty Line,4.0,4,Primary,0,0,0,1,0,44.8,49.0,52.9,57.8,-4.9,0,0,58,1,1,56.14,Medium,0
STU0236,9,Female,UP,3.27,Low Income,5.4,4,Primary,0,1,0,0,0,56.7,51.2,54.1,96.8,-42.7,0,0,37,1,1,55.38,Medium,0
STU0237,7,Female,Telangana,1.82,Below Poverty Line,7.2,5,Primary,0,0,0,0,0,71.3,79.0,24.3,69.2,-44.9,0,0,51,1,1,49.03,Medium,0
STU0238,6,Male,Odisha,3.45,Low Income,0.5,4,Illiterate,1,1,0,1,1,91.9,66.8,54.4,68.5,-14.1,0,0,41,0,1,59.89,Medium,0
STU0239,8,Male,MP,1.22,Below Poverty Line,6.0,1,Graduate,0,0,1,1,0,46.3,60.1,66.4,51.4,15.0,0,0,52,1,0,59.97,Medium,0
STU0240,6,Male,UP,6.54,Middle Income,3.8,2,Illiterate,1,0,1,1,1,62.7,64.6,21.8,58.8,-37.0,0,0,31,1,1,63.93,Medium,0
STU0241,10,Female,MP,3.29,Low Income,0.5,4,Primary,0,0,1,1,1,49.8,45.8,45.4,51.0,-5.7,0,0,41,0,1,66.9,High,1
STU0242,10,Male,Bihar,2.56,Below Poverty Line,2.8,0,Primary,1,0,0,0,0,80.0,66.1,26.7,82.5,-55.7,0,0,50,1,1,33.77,Low,0
STU0243,10,Female,Odisha,4.16,Low Income,0.5,5,Illiterate,1,0,0,0,0,6.9,10.0,47.4,30.6,16.8,1,1,41,1,1,76.85,High,1
STU0244,7,Female,Bihar,6.53,Middle Income,5.3,2,Illiterate,1,0,0,0,0,86.7,87.8,38.8,81.2,-42.4,0,0,60,1,1,37.63,Low,0
STU0245,6,Female,Bihar,1.94,Below Poverty Line,3.2,1,Illiterate,1,1,1,0,1,68.6,69.9,61.9,43.1,18.8,0,0,38,0,1,68.26,High,1
STU0246,10,Female,Assam,4.6,Low Income,12.3,4,Illiterate,1,1,0,0,0,57.8,59.5,58.0,57.0,1.0,0,0,44,1,1,51.81,Medium,0
STU0247,7,Male,UP,3.48,Low Income,0.8,1,Secondary,0,0,0,1,0,45.7,33.4,78.2,53.0,25.3,0,0,61,1,1,39.97,Low,0
STU0248,10,Female,Telangana,2.93,Below Poverty Line,3.7,5,Primary,0,0,0,1,0,37.5,23.2,54.0,49.2,4.9,0,0,38,1,1,70.46,High,1
STU0249,10,Female,Rajasthan,0.32,Below Poverty Line,1.0,4,Illiterate,1,1,0,0,0,92.6,89.6,61.1,69.7,-8.6,0,0,53,1,1,45.82,Medium,0
STU0250,10,Male,Assam,3.99,Low Income,3.8,0,Primary,1,1,0,0,0,78.7,81.4,45.0,57.9,-13.0,0,0,37,1,1,22.22,Low,0
STU0251,7,Male,Bihar,4.74,Low Income,5.1,2,Graduate,0,0,0,1,0,65.9,61.0,35.1,46.6,-11.5,0,0,57,1,1,41.25,Medium,0
STU0252,7,Female,Telangana,5.64,Low Income,5.1,0,Illiterate,1,1,0,0,0,60.2,70.0,70.0,60.6,9.4,0,0,47,1,1,37.78,Low,0
STU0253,10,Female,UP,4.74,Low Income,6.8,4,Illiterate,1,0,0,0,0,90.3,85.6,77.4,46.2,31.2,0,0,61,1,1,31.77,Low,0
STU0254,7,Female,Rajasthan,2.69,Below Poverty Line,7.7,3,Graduate,0,0,0,0,1,78.8,73.8,67.7,48.9,18.8,0,0,50,1,1,32.77,Low,0
STU0255,6,Female,UP,1.64,Below Poverty Line,0.5,2,Illiterate,1,0,0,1,1,28.5,30.2,57.4,32.5,24.8,1,1,58,1,1,75.83,High,1
STU0256,8,Female,MP,0.37,Below Poverty Line,1.7,1,Primary,1,1,0,1,0,74.3,81.5,37.5,50.3,-12.9,0,0,47,1,1,49.43,Medium,0
STU0257,10,Male,Assam,4.83,Low Income,4.6,4,Illiterate,1,1,0,0,0,12.2,10.0,75.5,66.4,9.1,0,0,52,1,1,60.47,Medium,0
STU0258,9,Male,Bihar,3.76,Low Income,2.8,0,Graduate,0,1,1,0,0,79.0,62.8,65.4,58.6,6.8,0,0,62,1,1,47.84,Medium,0
STU0259,8,Male,Bihar,3.11,Low Income,0.8,5,Graduate,1,0,1,0,0,76.5,68.4,91.4,88.9,2.6,0,0,38,1,1,31.22,Low,0
STU0260,6,Male,Bihar,1.67,Below Poverty Line,3.2,3,Secondary,0,1,0,0,0,45.8,72.4,34.2,100.0,-65.8,0,0,33,1,1,47.75,Medium,0
STU0261,8,Female,Telangana,0.71,Below Poverty Line,2.1,5,Primary,0,0,0,0,0,64.7,57.0,70.5,50.1,20.4,0,0,45,1,1,40.63,Medium,0
STU0262,10,Female,Jharkhand,6.89,Middle Income,2.0,4,Primary,0,0,0,0,0,68.4,62.1,64.9,43.8,21.1,0,0,32,1,1,27.11,Low,0
STU0263,6,Female,Bihar,6.12,Middle Income,6.6,1,Illiterate,1,0,1,0,1,37.9,39.1,48.8,77.2,-28.4,0,0,37,1,1,58.71,Medium,0
STU0264,8,Male,Bihar,6.82,Middle Income,2.1,0,Secondary,1,0,0,0,0,26.6,31.4,79.5,63.7,15.9,0,0,45,1,1,21.06,Low,0
STU0265,10,Female,MP,6.57,Middle Income,0.5,2,Graduate,0,0,0,0,0,83.5,80.2,62.2,77.3,-15.1,0,0,31,1,1,13.58,Low,0
STU0266,9,Female,Bihar,3.2,Low Income,0.5,3,Primary,0,0,0,0,0,93.8,100.0,38.1,64.8,-26.6,0,0,48,1,1,19.1,Low,0
STU0267,9,Female,MP,1.82,Below Poverty Line,7.8,4,Secondary,0,1,0,0,0,69.1,52.2,52.9,54.7,-1.8,0,0,53,1,1,50.18,Medium,0
STU0268,9,Female,Telangana,2.52,Below Poverty Line,12.9,4,Illiterate,1,0,0,0,1,22.3,10.0,37.9,54.8,-16.9,0,0,45,0,1,87.71,High,1
STU0269,7,Male,Odisha,1.8,Below Poverty Line,4.7,4,Primary,0,0,0,0,1,17.0,23.6,46.6,65.4,-18.8,0,0,31,0,1,55.18,Medium,0
STU0270,7,Male,Assam,2.02,Below Poverty Line,1.8,4,Primary,0,1,0,1,0,56.1,51.2,67.7,54.4,13.3,0,0,61,1,0,42.35,Medium,0
STU0271,9,Male,MP,4.07,Low Income,11.2,0,Primary,0,0,0,1,0,54.2,36.5,72.8,78.7,-5.9,0,0,30,1,1,42.8,Medium,0
STU0272,9,Male,Assam,1.46,Below Poverty Line,4.3,2,Primary,0,0,1,0,0,67.4,49.2,59.0,35.9,23.1,0,0,47,1,1,57.45,Medium,0
STU0273,10,Male,UP,3.52,Low Income,7.4,1,Illiterate,1,1,0,0,1,90.7,77.6,41.5,78.6,-37.1,0,0,61,1,0,55.67,Medium,0
STU0274,10,Female,Bihar,1.05,Below Poverty Line,5.8,3,Secondary,1,0,0,0,0,48.3,43.3,61.9,26.2,35.7,1,0,38,1,1,52.83,Medium,0
STU0275,8,Female,Rajasthan,3.27,Low Income,1.9,4,Secondary,0,1,0,0,1,72.2,71.9,68.0,60.5,7.6,0,0,32,1,1,46.67,Medium,0
STU0276,8,Female,Rajasthan,3.18,Low Income,2.6,5,Graduate,0,0,0,1,0,22.1,13.8,19.5,52.4,-32.9,0,0,53,1,1,77.1,High,1
STU0277,9,Female,Bihar,6.36,Middle Income,0.8,4,Secondary,0,1,1,0,1,58.0,56.9,57.1,32.2,24.9,1,1,40,1,1,66.88,High,1
STU0278,8,Male,UP,1.2,Below Poverty Line,1.4,2,Primary,1,0,0,0,0,90.9,81.5,51.6,23.0,28.6,1,1,57,1,1,43.61,Medium,0
STU0279,9,Female,Telangana,2.11,Below Poverty Line,6.0,2,Illiterate,1,0,0,0,1,83.6,90.9,72.2,39.3,32.8,0,0,45,1,1,31.85,Low,0
STU0280,9,Male,Bihar,2.27,Below Poverty Line,9.0,0,Graduate,1,0,0,1,0,42.4,62.9,61.9,58.8,3.2,0,0,58,1,1,36.28,Low,0
STU0281,10,Male,UP,4.93,Low Income,5.2,0,Primary,0,0,1,0,0,87.8,78.9,63.7,47.8,16.0,0,0,41,1,1,29.21,Low,0
STU0282,7,Male,MP,3.61,Low Income,2.5,5,Secondary,1,1,0,0,0,25.6,25.4,46.3,40.3,6.0,0,0,33,1,1,56.98,Medium,0
STU0283,7,Male,UP,4.23,Low Income,0.5,5,Secondary,0,1,0,0,0,31.3,30.2,55.0,81.0,-26.0,0,0,55,0,1,52.85,Medium,0
STU0284,6,Male,Telangana,3.52,Low Income,0.5,0,Secondary,1,1,0,0,0,63.8,60.2,72.0,37.1,34.9,0,0,33,0,1,28.3,Low,0
STU0285,8,Male,Rajasthan,1.38,Below Poverty Line,1.9,3,Illiterate,1,0,0,0,0,20.0,21.6,53.8,69.5,-15.7,0,0,40,1,1,48.08,Medium,0
STU0286,6,Male,Rajasthan,1.91,Below Poverty Line,2.5,5,Illiterate,1,1,1,1,1,42.4,42.2,58.1,42.9,15.3,0,0,31,0,1,97.49,High,1
STU0287,7,Female,Jharkhand,4.49,Low Income,3.8,0,Secondary,0,0,1,0,1,53.0,43.3,27.4,38.9,-11.6,0,0,60,1,0,56.53,Medium,0
STU0288,8,Male,Rajasthan,3.85,Low Income,0.5,4,Secondary,0,0,0,1,1,89.6,97.8,53.8,47.7,6.0,0,0,32,0,1,25.01,Low,0
STU0289,7,Male,UP,2.4,Below Poverty Line,18.3,0,Secondary,0,0,0,1,1,59.3,56.3,18.8,68.5,-49.8,0,0,54,1,1,69.14,High,1
STU0290,8,Male,Odisha,0.59,Below Poverty Line,1.8,3,Primary,1,0,0,0,0,66.3,57.4,45.7,34.7,11.0,1,0,63,1,1,62.09,Medium,0
STU0291,6,Female,Rajasthan,1.49,Below Poverty Line,7.5,0,Primary,0,1,0,0,0,65.3,84.7,56.1,62.9,-6.7,0,0,30,1,1,40.9,Medium,0
STU0292,6,Male,Telangana,4.13,Low Income,3.1,0,Secondary,0,0,0,0,1,47.0,40.9,68.8,41.7,27.1,0,0,34,0,1,32.52,Low,0
STU0293,9,Male,Rajasthan,1.68,Below Poverty Line,0.6,4,Secondary,0,0,0,0,0,70.5,68.1,37.0,44.7,-7.7,0,0,60,1,0,39.87,Low,0
STU0294,7,Male,Jharkhand,6.38,Middle Income,6.4,5,Primary,0,1,0,1,0,51.1,47.9,61.7,64.8,-3.1,0,0,32,1,1,52.96,Medium,0
STU0295,6,Male,Bihar,8.07,Middle Income,4.9,4,Illiterate,1,1,0,0,0,27.5,21.2,81.4,94.9,-13.5,0,0,41,1,1,38.86,Low,0
STU0296,8,Male,UP,2.77,Below Poverty Line,3.0,4,Graduate,1,1,0,0,1,79.3,78.8,43.5,42.5,1.0,0,0,45,0,0,51.28,Medium,0
STU0297,9,Male,Telangana,4.86,Low Income,2.9,0,Primary,0,0,0,0,0,65.0,51.5,27.2,70.2,-43.1,0,0,37,0,1,30.53,Low,0
STU0298,6,Male,UP,3.92,Low Income,0.5,4,Secondary,1,0,0,1,0,50.8,51.8,60.2,52.7,7.5,0,0,40,1,1,40.04,Medium,0
STU0299,8,Male,Bihar,4.84,Low Income,4.3,2,Illiterate,1,0,0,0,0,32.6,10.0,33.5,49.9,-16.4,0,0,43,1,0,47.25,Medium,0
STU0300,6,Male,Rajasthan,7.16,Middle Income,9.7,1,Primary,0,0,1,0,0,78.4,60.5,40.3,76.2,-36.0,0,0,56,1,1,36.41,Low,0
STU0301,6,Female,Telangana,3.3,Low Income,0.5,1,Secondary,1,1,0,1,1,43.8,57.0,71.6,43.7,28.0,0,0,47,1,1,57.02,Medium,0
STU0302,8,Female,Assam,0.16,Below Poverty Line,1.2,4,Illiterate,1,1,0,1,1,48.1,30.6,88.8,38.4,50.4,0,0,37,1,1,83.92,High,1
STU0303,8,Male,Odisha,4.12,Low Income,9.3,5,Primary,0,1,0,0,0,36.5,11.9,37.0,65.8,-28.8,0,0,62,1,1,66.47,High,1
STU0304,8,Male,Rajasthan,5.86,Low Income,1.3,3,Primary,0,0,1,0,0,73.0,55.7,41.7,85.1,-43.4,0,0,33,1,1,22.1,Low,0
STU0305,9,Female,Odisha,0.71,Below Poverty Line,4.2,4,Secondary,1,1,0,0,0,92.5,100.0,47.1,70.7,-23.7,0,0,59,1,1,38.13,Low,0
STU0306,10,Male,Telangana,6.8,Middle Income,3.1,5,Illiterate,1,1,0,0,0,52.0,29.1,45.1,34.1,11.1,1,0,49,1,1,62.52,Medium,0
STU0307,8,Male,Bihar,7.3,Middle Income,3.6,4,Illiterate,1,0,0,0,0,34.1,19.5,89.8,47.5,42.3,0,0,59,1,1,33.82,Low,0
STU0308,7,Female,MP,4.95,Low Income,2.1,0,Graduate,0,0,1,1,1,79.4,59.8,45.4,74.7,-29.2,0,0,56,0,1,58.93,Medium,0
STU0309,9,Male,Odisha,0.95,Below Poverty Line,1.4,5,Primary,0,1,1,0,0,56.2,48.4,48.0,84.9,-36.9,0,0,54,1,0,68.83,High,1
STU0310,7,Male,Odisha,3.28,Low Income,0.5,3,Illiterate,1,0,0,0,0,82.8,73.4,84.1,61.9,22.2,0,0,35,1,0,30.22,Low,0
STU0311,7,Male,UP,1.73,Below Poverty Line,5.5,4,Illiterate,1,1,0,0,0,64.2,54.4,65.4,48.2,17.2,0,0,34,1,1,45.81,Medium,0
STU0312,6,Female,Assam,4.52,Low Income,5.5,2,Graduate,0,0,0,0,0,74.5,88.1,72.7,86.0,-13.2,0,0,43,0,1,14.72,Low,0
STU0313,6,Male,Telangana,1.41,Below Poverty Line,4.4,5,Illiterate,1,1,0,0,0,41.9,24.9,38.7,56.7,-18.0,0,0,43,0,1,67.03,High,1
STU0314,10,Female,Jharkhand,5.86,Low Income,4.1,1,Primary,0,1,0,0,1,28.4,22.4,45.5,47.7,-2.2,0,0,63,0,0,49.53,Medium,0
STU0315,9,Female,Assam,2.83,Below Poverty Line,1.1,5,Primary,0,0,1,0,0,37.7,36.1,36.3,44.8,-8.5,0,0,54,1,1,60.85,Medium,0
STU0316,9,Male,UP,2.63,Below Poverty Line,0.5,2,Secondary,0,1,0,0,0,59.5,44.7,69.4,37.7,31.7,0,0,47,1,1,38.31,Low,0
